,L.BSTS,L.CACG,L.CMFG,L.CU,L.EC,L.FG,L.IPG,L.ITG,L.ICG,L.LOG,L.LOFG,L.LG,L.MOFG,L.MTG,L.PHIG,L.PaCG,L.POP,L.POR,L.PTR,L.PCAL,L.PoCG,L.PCG,L.PrCG,L.PCU,L.RACG,L.RMFG,L.SFG,L.SPG,L.STG,L.SMG,L.FP,L.TP,L.TTG,L.IN,L.CER,L.TH,L.CA,L.PU,L.PA,L.HI,L.AM,L.AC,R.TH,R.CA,R.PU,R.PA,R.HI,R.AM,R.AC,R.BSTS,R.CACG,R.CMFG,R.CU,R.EC,R.FG,R.IPG,R.ITG,R.ICG,R.LOG,R.LOFG,R.LG,R.MOFG,R.MTG,R.PHIG,R.PaCG,R.POP,R.POR,R.PTR,R.PCAL,R.PoCG,R.PCG,R.PrCG,R.PCU,R.RACG,R.RMFG,R.SFG,R.SPG,R.STG,R.SMG,R.FP,R.TP,R.TTG,R.IN,R.CER,L.VTA,L.SN,R.VTA,R.SN,L.RN,R.RN
L.LOFG,0.0003804146123119,0.0062724619510348,0.0029918910178609,8.580901326671675e-05,0.0002631273797369,0.0010737195870413,0.0007716056915989,0.0039614891014467,0.0015168566047297,0.0008412810719198,0.0,0.0011037121655626,0.2825261684785254,0.0050610117215048,0.0001207059815032,0.0002123674535564,0.015578646432382,0.1972656928941301,0.1213611596769461,0.0004084025398625,0.0009762471106539,0.0019485380730546,0.0036208797316448,0.0011493380466844,0.0916205737778534,0.2257247470954931,0.0506203967530152,0.0006934639429224,0.0091040645315267,0.0016238973059685,0.036197132797639,0.0012897295821765,0.0004524696139508,0.1904978252318662,8.531329275405208e-05,0.0149896937733176,0.1262931317126884,0.1505650699631589,0.0210848061888443,0.0007541987199151,0.0015971180715567,0.0405442960563383,0.001564595292222,0.0103523913106576,0.0020359940325114,0.0004744953691791,0.0001025824573653,2.2503167557390788e-05,0.0040999401621163,1.0559666178840992e-05,0.0015110316171027,0.0005683484569524,7.288118566434263e-06,0.0,4.177117959664574e-05,9.122873123382616e-05,6.742588001754001e-05,0.0001124087475642,3.237297829854001e-05,0.0104606039539582,2.379092351250535e-05,0.017628666869852,0.0001845375819466,1.609175828389412e-05,9.107469956910352e-05,0.0004089827607286,0.0025472834318329,0.0017062715227018,5.449295843007532e-06,4.889387668511993e-05,0.0001726124020058,0.0003463236032806,0.000208731934013,0.007641895754407,0.0135763832185254,0.0125733742527647,0.0001695760919198,0.0001126594148169,7.212397515834143e-05,0.0026411821820791,2.861333837345121e-05,3.811132509810819e-06,0.00102035785818,5.8917980079261466e-05,0.02630384840518,0.02630384840518,0.0,0.0,0.04379955939528165,0.0
L.LG,0.0011088586303045,9.344553190264468e-05,0.0001458530012014,0.0629326528403677,0.000419674424866,0.1852433732913582,0.0125755753869114,0.0414483134284167,0.0428458971967781,0.313966695679072,0.0011037121655626,0.0,0.0004094693662392,0.0143539050720842,0.0369981952650087,3.505587953352168e-05,0.0002170112645081,0.0001608062178277,0.0002498792361291,0.4810436603927582,0.0001030767591325,0.0002291821820742,0.0002969342773458,0.0389493170824459,0.0001938524411686,0.0004431221061098,0.0009188345273543,0.0257494859926482,0.0075494765444113,0.0007220956615483,4.954231347945152e-05,0.0007930938733915,0.0003853383132686,0.0049480170505849,0.0001087782155729,0.0214656505592426,0.0004503184562215,0.0078948707492328,0.0026593344601826,0.0836064685657858,0.0017922837157479,0.00010499582044,0.0011735848606591,4.089147916103722e-05,0.0003780462542529,0.0001440469780922,0.0013286435972338,9.821023153427164e-05,1.4014218681030232e-05,7.87383916488045e-05,1.610610673915476e-05,2.1805419493662177e-05,0.0028486475187013,0.0,0.0011187329047613,0.0017973115976493,0.0009579806537049,0.0033966412147122,0.0043963121762381,5.757115101081112e-05,0.0083957943296465,0.0001393999833615,0.000569517151677,0.0003534396957944,6.271599087191844e-05,6.548042490666022e-06,1.5273103117908016e-05,3.088184571589996e-05,0.0046539343568454,4.276560054170672e-05,2.3124953971998203e-05,7.258552444151628e-05,0.0038682857010601,1.5486901924430253e-05,6.958309571308167e-05,0.0001402557280784,0.0030138738544088,0.0003612228052007,0.0001079596827318,6.185708686879944e-06,1.3472161698203806e-05,1.2006291098344904e-05,0.0002842672655979,2.9362246354109538e-05,0.0214838572841824,0.0214838572841824,0.0,0.0,0.03949400512643355,0.0
L.MOFG,4.867430854247126e-05,0.0161229375781383,0.0004565583461769,6.78836756716856e-05,9.679133858564524e-05,0.0004007320540635,0.00031248299645,0.0006204497662275,0.0035000743182807,0.0003678914939522,0.2825261684785254,0.0004094693662392,0.0,0.0006697188754081,0.0001327123779164,0.0002626613683895,0.0006512760626142,0.0051912303987905,0.0021829528700373,0.000238638953722,0.0001711052928375,0.0051610761508425,0.0004817239849593,0.0023543502367365,0.2601500501204891,0.0797185808798444,0.1631344830836315,0.0005911574930672,0.0010638610322292,0.000208284521941,0.1726263105040794,0.0003099125782994,1.3692258552449582e-05,0.0543661467858555,0.0011182462923881,0.0311845378138004,0.0877578758776902,0.0642983566456568,0.0203845912683091,0.0069421980946674,0.0131227835253021,0.0928271199910874,0.0031121698464308,0.0146806536687338,0.0023520300843915,0.0011199774360391,0.000461708904606,0.0001492156829426,0.006537814053417,2.981050678473e-05,0.001444919379492,0.0001351687917387,7.303591051980641e-05,1.1082090457397147e-05,7.956006297636887e-05,0.0002240985172042,0.0001437969166906,0.0002998924690276,4.906311182330314e-05,0.012376229184753,9.317780353236522e-05,0.0285552112419458,0.0002323723783139,4.409926004331523e-06,8.191407879450747e-05,0.0002953983978001,0.0023343005056421,0.0012349717942496,5.8677764870323525e-05,0.0001103657373153,0.0002858917160486,0.0002779412736508,0.0003223177834599,0.0116759209109171,0.0101067204060569,0.0102465718902086,0.0003299279654185,0.0001778340604706,7.914340734427265e-05,0.0031305148892791,2.760122780058672e-05,1.0528742283708002e-05,0.0015295751663444,0.0005495614228794,0.0345427449940653,0.0345427449940653,0.0,0.0,0.037319512216786,0.0
L.MTG,0.2559818508882346,0.000348601475365,0.0114087827413315,0.0041265475114448,0.0026324580257676,0.0272305979930822,0.2238009905547961,0.4831281710448699,0.0063989632328497,0.066337316012073,0.0050610117215048,0.0143539050720842,0.0006697188754081,0.0,0.0015721594434011,0.0003820724104736,0.0115860471764057,0.0012014553735959,0.0041253424261842,0.007387987610992,0.00792916651824,0.0008341332660785,0.0181250841872398,0.0133191454049369,0.0004034865944511,0.0078654363237361,0.0077896870127651,0.0290561107661715,0.2568270430019554,0.0517875238423926,0.0001483542742927,0.0278861991238867,0.0021345335297571,0.0296063643882282,0.0003331264486464,0.0206460331334171,0.0029817995361171,0.0226665570039197,0.0061570160297035,0.0146464594078362,0.0070175813784343,0.0002909786199318,0.0023035492595177,0.0002894978470685,0.0010343298582331,0.0003949604699538,0.0007873590500105,8.050837086483791e-05,4.3605079771808625e-05,0.0002580726772741,0.0001001183097575,0.0004839676906455,0.000435943697622,4.060465262728477e-06,0.0002902290461101,0.0028230962448577,0.0009367591589879,0.0013602019996085,0.000773377353083,0.0001299900840954,0.0002792907414897,9.937616643989982e-05,0.0009894605179901,4.991200006272352e-05,0.0003288738598548,0.0001245508304388,3.05226912764199e-05,9.604783850934588e-05,0.0003866861824173,0.0004003177788921,0.0002847275718694,0.0006581281301205,0.0050811362923269,8.33168123684559e-05,0.0005417029220186,0.0014920375611447,0.0046748727182783,0.0009826757477431,0.0011211748114296,1.1131121922194118e-05,2.3612254619911855e-05,0.0001123447742763,0.0004484987016791,0.0001267636933405,0.0178090769814714,0.0178090769814714,0.0,0.0,0.05,0.0
L.PHIG,6.753778984142198e-05,0.000187816535062,3.651751336110467e-05,0.0013469227630451,0.0252505850357292,0.0488917078021965,0.0011234044715908,0.0072200469630631,0.0252085308432499,0.0018731323649196,0.0001207059815032,0.0369981952650087,0.0001327123779164,0.0015721594434011,0.0,0.0001888731935978,7.086819432710103e-05,3.056270909366563e-05,3.682813371467528e-05,0.0014042162094407,0.0003993249288718,0.0005959578349094,0.0005266172479588,0.0092166056247478,5.3282902069208904e-05,9.276331480718194e-05,0.0006395066988262,0.0022319125885708,0.0010358977764123,0.0006214725906966,3.2500721392724904e-06,0.0014550674823787,4.8984108323480845e-05,0.0014244602710395,0.0302649323735538,0.0131262597008465,0.0004580679853683,0.0020044137866927,0.0060509708946707,0.3533325559134941,0.002552506213543,4.785172903166471e-05,0.0023272567833753,0.000183254398938,0.0003946199492154,0.0013852517488805,0.0007232491952672,4.026714447528548e-05,1.182298101203697e-05,1.5663615559306627e-05,3.3942593601255123e-06,4.115590875747641e-05,0.0002977121941894,0.0004387946545115,6.890098478436032e-05,0.0001882228977142,5.665858565180905e-05,0.0004061952462436,0.0003352190259894,6.330385956101744e-05,0.0003179245714708,9.03220017005e-05,7.258115402169078e-05,0.0021540897507848,6.230570976906993e-05,4.6116966865558824e-05,6.247976894335294e-06,1.352505338074706e-05,0.0002822515612213,3.371186965844488e-05,4.695455038833653e-05,0.0001107570736682,0.0005490584631844,0.0,1.0488241513174889e-05,8.35078130609097e-05,0.0004391190654635,5.4586140758028655e-05,8.855952467473509e-05,0.0,4.410442361623094e-06,1.569368745270577e-05,0.0001172946082001,0.0104856631195219,0.0216861193954719,0.0216861193954719,0.0,0.0,0.02488636277172515,0.0
L.PaCG,0.0002002346727184,0.0034234990352377,0.0024134505830428,1.5299378667083804e-05,1.1150606008282354e-05,7.664261224083987e-05,0.002053712346239,0.0002987408510737,0.0019961737344659,0.0001898567220787,0.0002123674535564,3.505587953352168e-05,0.0002626613683895,0.0003820724104736,0.0001888731935978,0.0,0.0023840765891242,3.471940819318169e-05,0.0005327272838991,3.1920955828389276e-05,0.2214051114142974,0.0980008409591868,0.3815351877174143,0.07648881229364,0.0009057396086457,0.0016415798052942,0.1654603278377765,0.0616756911999167,0.0007457381747828,0.0070068567203957,2.811677898593981e-05,1.9736875001843207e-05,0.0002559838440163,0.0076157647000473,0.0007667866271789,0.0575960142415908,0.0177918177492636,0.0213035400259053,0.0181735276229128,0.001431178045366,3.032388482880588e-05,6.543891207505468e-05,0.0145674214603625,0.0046215559092346,0.0045006105161474,0.0039096154745243,0.0009045557506273,3.1862801742420196e-05,5.255319925604346e-05,0.000136101112998,0.0004628732803896,0.0022698483512257,5.6359663062172266e-05,4.997425150695844e-06,4.521620678323566e-05,0.0008989148848381,0.0001301120544808,0.0007696117976291,0.0001366659639817,0.0001360752448037,5.261619754158917e-05,0.0002638216328988,0.00034634057868,0.0001201550701335,0.0467881782681441,0.0007045673218345,5.077559379070536e-05,0.0001337188283605,1.905554384033582e-05,0.0101688093929228,0.0136376970813552,0.0456277920883628,0.0058229395206127,9.060075420644756e-05,0.0007148545878757,0.017956091197258,0.0050469171643399,0.0004892622123985,0.0027140576600355,0.0,1.2471467304235294e-05,0.0001544283618459,0.0015124936841334,0.0005937837266286,0.0164828979454237,0.0164828979454237,0.0,0.0,0.0313532083315863,0.0
L.POP,0.006273851794137,0.0105617354660308,0.121447233865895,8.224219422738906e-05,3.655014261802963e-05,0.000540202401064,0.0075995004039194,0.0060080707163273,0.001446315923371,0.0005918406793442,0.015578646432382,0.0002170112645081,0.0006512760626142,0.0115860471764057,7.086819432710103e-05,0.0023840765891242,0.0,0.0077168171615643,0.1759730526482579,6.853143039809352e-05,0.0234510848995761,0.0043742817237695,0.212996648957473,0.0034811098133197,0.0007209616588435,0.1325786967190187,0.1301387877688671,0.0060534388186265,0.0114112880250877,0.0301735759713909,0.0002634283684716,0.0001199123118998,0.0011258473379097,0.0575156875104814,0.0003971481161916,0.0310442682302571,0.0357949164062245,0.0454570007139958,0.0138282186026543,0.000930598415445,0.0001685493194101,0.0001704434588255,0.0049525528453918,0.0033080511143342,0.0030124069612572,0.0012324876361423,7.268042001881357e-05,1.4748531179893665e-05,7.26148798876114e-05,7.193765275147916e-05,0.0031251487150523,0.0084095197507723,5.973978181505882e-06,0.0,2.7658309415644495e-05,0.0004943275549127,0.0001314339195681,0.0002717991114668,4.6032883207227645e-05,0.000402974002031,4.999991306765916e-06,0.0003692741093173,0.0003177782784958,1.4086220586129412e-05,0.0009289228122391,0.0042210930308755,0.0002795228860517,0.0017002392870094,2.1021384646206167e-05,0.0004390554070268,0.0012660728739772,0.003228249634497,0.0007529096246153,0.0003604545807733,0.0088169883319573,0.0242286227526666,0.0006692056140589,0.0001467062659448,0.0003887545787656,6.451802359839522e-05,0.0,2.464375186733036e-05,0.0011613674063013,0.0002494718831603,0.0214759171651025,0.0214759171651025,0.0,0.0,0.0469998237237297,0.0
L.POR,0.0001696059238385,0.0016880962401862,0.0013231483109882,3.3342462747962704e-05,4.40533212302553e-05,0.0001779799747838,0.0002549712872176,0.0006394847763116,0.0004465107227101,0.0001646732634128,0.1972656928941301,0.0001608062178277,0.0051912303987905,0.0012014553735959,3.056270909366563e-05,3.471940819318169e-05,0.0077168171615643,0.0,0.1657606394575854,6.043959570352351e-05,0.0001973696452511,0.0004887979878689,0.0012227898253619,0.0002748827095992,0.0066948173388082,0.16034905451891,0.0222374538700611,0.0002526975396556,0.0016148544347169,0.0007067378334279,0.0031452147946909,0.0001730801969746,7.588790267419121e-05,0.0150975810216897,8.086831013073062e-05,0.0063863959736591,0.0207701418141581,0.0230426950041399,0.0056438745851389,0.0001598005090508,0.000116213119292,0.0007344087796813,0.0007416564817773,0.0020783149754794,0.0009151910795253,0.0001691797573279,8.623753177761294e-06,1.2286329874964705e-05,0.0001233398278099,1.199662746490987e-05,0.0007668955941752,0.0002304805358698,0.0,7.587331165823529e-06,7.393287104158824e-06,1.1455092039384751e-05,2.8007234139042825e-06,7.114666063597454e-05,9.85952688912343e-06,0.0018329913995431,4.355436174110396e-06,0.0026692885457886,6.036668130302662e-05,2.6912405015561347e-06,1.058997673398193e-05,0.0002597377933018,0.0014192670693972,0.001295153254523,4.286087447288871e-06,1.2026127025471906e-05,6.94615280387426e-05,0.0001202609488398,6.16173758238605e-05,0.0018534952463463,0.0074019569557559,0.0072298838646817,2.572447984947959e-05,1.0059098586228583e-05,3.2064569494098286e-05,0.0007184174533701,5.921544697436158e-06,3.100315291723408e-06,0.0003429299739402,2.880577466604319e-05,0.020987164521354,0.020987164521354,0.0,0.0,0.0468878220730936,0.0
L.PTR,0.0010110660678063,0.0056227625996181,0.0093328700403091,5.1284498455262795e-05,4.9667757679785094e-05,0.000389985037022,0.0011475303176312,0.0021740030216839,0.0007272295881147,0.0003125664768755,0.1213611596769461,0.0002498792361291,0.0021829528700373,0.0041253424261842,3.682813371467528e-05,0.0005327272838991,0.1759730526482579,0.1657606394575854,0.0,8.389207939689194e-05,0.001845727766558,0.001090281899153,0.0094548028802701,0.0010138357481465,0.004879868941928,0.2001681755135314,0.0595662581618992,0.0009578038902442,0.0054225663493495,0.005072505993247,0.001080059892829,0.0004549674301757,0.0005207823304656,0.0552733949066438,0.0001408479054701,0.0195638476060139,0.0342134664803742,0.0444951570365736,0.0110049380007064,0.0004105475014584,0.0001276017474773,0.0004118209450678,0.0021976841606225,0.0029582295621775,0.0021841414107035,0.0006202035574809,3.733565629449072e-05,2.364991427208141e-05,8.885044821652628e-05,2.8676995511624593e-05,0.002375161546969,0.0016141971841973,1.3023082294223628e-05,0.0,2.002764275359888e-05,9.995664087149052e-05,5.016657600035241e-05,0.0001295384699945,2.2464162923003295e-05,0.0013241659730454,1.0429357539648004e-05,0.0013635853806414,0.0001297294672752,2.237565990873023e-06,0.0001653906596083,0.0015430494833176,0.0013142031316908,0.0031342187839967,1.184927710919718e-06,0.0001145276751881,0.0002946322163737,0.0005534156421677,0.0002604055128243,0.0017103156299512,0.0151735794564428,0.0167265723040962,0.0001437219779878,8.147442930154199e-05,0.0001892866444998,0.0003715519164491,0.0,2.8786667282186756e-06,0.0010462818384836,0.0001094421180309,0.0184018359820932,0.0184018359820932,0.0,0.0,0.04559732345957,0.0
L.PCAL,0.0011471702851172,3.755289241839674e-05,0.000121067035672,0.7042227828654933,3.5528757674598215e-05,0.022462903026851,0.0119502148219362,0.0140627515381763,0.0226452684665067,0.3834341468589108,0.0004084025398625,0.4810436603927582,0.000238638953722,0.007387987610992,0.0014042162094407,3.1920955828389276e-05,6.853143039809352e-05,6.043959570352351e-05,8.389207939689194e-05,0.0,7.608364252374184e-05,0.0001255461516441,0.0001681781229618,0.0419864507861078,0.000130576646159,0.0001507201988826,0.0001637697071419,0.0738713436381545,0.0053317431671425,0.000379605924004,0.0,0.0001906080680728,0.0002146095447979,0.0029231520317363,0.0001295150605498,0.0131525668317742,0.0002378769879942,0.0043891405124357,0.0015744527480526,0.0102794863879189,0.0007191469117525,5.314155428952157e-05,0.0011859587539804,6.790368560781088e-05,0.0003839095109695,0.0001018664066872,0.0013551635779914,8.294521262000815e-05,1.6751451514794516e-05,6.260921940377387e-05,0.0,1.3745198538930243e-05,0.0045598418747456,0.0,0.0013201847151704,0.0022928771986885,0.0011752034988618,0.0042060566890459,0.0071986127562407,8.091325244597e-05,0.0035365788678001,6.174278612814558e-05,0.0008414647304626,0.0002271633144584,3.635431643791149e-05,9.016511414994203e-06,3.692554922268646e-06,1.1588362188470587e-05,0.0040464543619447,5.972311207224448e-05,7.545165788306846e-05,5.719099935688411e-05,0.0053448462337496,1.3031204690894118e-05,3.556908575842871e-05,4.7669363503763955e-05,0.0040711497032298,0.0003854040471657,0.0001111516183598,0.0,6.785782045631253e-06,3.2569999611557356e-06,0.0002459888954734,3.48606250169135e-05,0.0171281798200732,0.0171281798200732,0.0,0.0,0.0453459562678853,0.0
L.PoCG,0.00342393571687,0.0006442358253527,0.0203793383217395,7.241902551820203e-05,7.196809182288236e-06,0.0007170359749787,0.025747194121312,0.0051020803597087,0.0020934114029897,0.0012626802179627,0.0009762471106539,0.0001030767591325,0.0001711052928375,0.00792916651824,0.0003993249288718,0.2214051114142974,0.0234510848995761,0.0001973696452511,0.001845727766558,7.608364252374184e-05,0.0,0.0134521940568999,0.6496285957754577,0.0262407172975987,0.0002309292280359,0.0036966796376001,0.0302996038353742,0.2435998588734932,0.0094994000223008,0.3613834610826706,1.67890221915867e-05,2.5628575217497185e-05,0.0028756961052836,0.0817846641944027,0.0011971088487235,0.1317691901774721,0.021137703250945,0.0896620394879884,0.0430052953784682,0.0042213553070471,0.0001934111192083,0.0001273708249318,0.0084758393201795,0.0014088003288914,0.0023908982109781,0.0016181588429417,0.0005628662978185,2.5123610097306435e-05,5.608090503193621e-05,0.0002235561532019,0.0001924015816173,0.0011524688957468,2.679952687191643e-05,0.0,4.340695625096533e-05,0.0009418892347695,0.0001556094186469,0.0008330040048737,0.0001243204290478,8.051312232582821e-05,3.930284572344748e-05,0.0001593462517229,0.000326280591404,7.328815774546558e-05,0.0139395171398217,0.0002783206389862,1.6207249177926613e-05,0.00015233110255,1.6043009724196927e-05,0.0105693345680791,0.0043037872438919,0.0115474959558276,0.0065207522654688,3.3479283253484066e-05,0.00037051270222,0.0047763750038431,0.0069476572670914,0.0010212612634134,0.0044065568093965,6.977560902846186e-06,0.0,0.0003614974589487,0.0009847828112082,0.0007551536036187,0.0098637107424958,0.0098637107424958,0.0,0.0,0.03387378389828175,0.0
L.PCG,0.000361128613064,0.050795857013787,0.0053845439902242,0.0001185690632086,1.7121407760325563e-05,0.000194278983094,0.002104417561058,0.00072305804106,0.0780966177497478,0.0002644283571054,0.0019485380730546,0.0002291821820742,0.0051610761508425,0.0008341332660785,0.0005959578349094,0.0980008409591868,0.0043742817237695,0.0004887979878689,0.001090281899153,0.0001255461516441,0.0134521940568999,0.0,0.0281547705555645,0.1495896708879185,0.017134464505577,0.0056522262860144,0.1319374694518267,0.0136091050669801,0.0015784669790757,0.0075435154924069,0.0006027826668147,2.816369043757059e-05,0.0005794522236061,0.0057910092561786,0.0002978902855558,0.0297594632042979,0.017492853525122,0.0120488577166768,0.0074135594656035,0.0021983963599529,6.515146801505542e-05,0.0008931643155642,0.0075935154851017,0.0023839853500895,0.0026825684085132,0.0021090600456894,0.0005227930195122,3.693033488200274e-05,5.4238525847890904e-05,0.0001218854391653,0.0018545871054665,0.0031258727065877,5.3575772830554334e-05,0.0,5.959508700736359e-05,0.0007506480818276,0.0001582259689886,0.0016101905190074,6.354545680017398e-05,0.0001812771891217,6.022409130641068e-05,0.0002824535578217,0.0002628045052238,9.953464160064304e-05,0.0165380771776597,0.0008901605130824,8.163424547939041e-05,0.0003468706868507,5.027385257011578e-05,0.0043592961492767,0.0142279093334292,0.0128906799775585,0.0051738752860746,0.0002619166325453,0.0016390784752521,0.0189746116903425,0.0037384036320634,0.0004622754940884,0.0018106409276315,2.9592258825487742e-05,0.0,8.562542749573085e-05,0.00107980922351,0.0002100895012275,0.0294336548483689,0.0294336548483689,0.0,0.0,0.0409130497956427,0.0
L.PrCG,0.0082855133889796,0.0033741944214189,0.3186728703048722,0.0002600399239377,9.963307490205882e-06,0.0019807112229675,0.0423462118241077,0.0132846844377111,0.0025070834224705,0.0024315980475849,0.0036208797316448,0.0002969342773458,0.0004817239849593,0.0181250841872398,0.0005266172479588,0.3815351877174143,0.212996648957473,0.0012227898253619,0.0094548028802701,0.0001681781229618,0.6496285957754577,0.0281547705555645,0.0,0.0177955802076908,0.0005299454544135,0.0409321581256204,0.3991182398655399,0.1176426927608798,0.0126877153193314,0.1159072543652626,5.696056527326917e-05,5.4228645632626487e-05,0.0019530228033716,0.0925899017504683,0.0031502079490592,0.2588573847476778,0.1145644678591625,0.1808850440292844,0.1187041518038579,0.0083869652907662,0.0007544000137336,0.0001484950837148,0.021030017311355,0.0079106896646174,0.0079475559409856,0.006419745984713,0.000983718365715,6.574242212522583e-05,0.0001796504634535,0.0001446044724044,0.0015174834910796,0.0131176169356053,8.077358626535508e-05,1.4853022732034218e-05,6.500038822768285e-05,0.0018667658887735,0.0003627682068903,0.000846769499493,0.0002205485292462,0.0002197741868029,7.495808616509573e-05,0.0004495838351808,0.0006840844473874,0.00015324727472,0.0365967202557261,0.0021176404794,7.642728002539563e-05,0.0005857810984867,3.65018726238444e-05,0.0081705386050406,0.0118225500163486,0.0652415331875581,0.0050948020244433,0.0001413509807079,0.0022819302053092,0.0538839753753885,0.0060231199297991,0.0007096424619696,0.0027058951902365,1.4658080817041176e-05,1.2912317307546957e-05,0.0001155500085116,0.0021698019111016,0.0014300551907769,0.0117575233441315,0.0117575233441315,0.0,0.0,0.03749490901588015,0.0
L.PCU,0.005226203633041,0.012724461256953,0.0043129546758416,0.0790698147169489,0.0001334895898272,0.0117345143050433,0.0743237098856543,0.0163448053936567,0.3118687241195473,0.0324273080834146,0.0011493380466844,0.0389493170824459,0.0023543502367365,0.0133191454049369,0.0092166056247478,0.07648881229364,0.0034811098133197,0.0002748827095992,0.0010138357481465,0.0419864507861078,0.0262407172975987,0.1495896708879185,0.0177955802076908,0.0,0.0060450418688325,0.0052354535380305,0.0627440463314526,0.5950958639605178,0.0202684380527644,0.0317498438508308,0.0002907586234984,0.0001431536196098,0.0050939119335591,0.0116887924636184,0.0006394407420159,0.0504839064228296,0.0056519036960591,0.0184112191175713,0.0090134809119725,0.0214807374829133,0.0007014011729621,0.0003789430310908,0.0188418449124336,0.0015701038204913,0.0073863538668609,0.0026178689549092,0.0059036471450912,0.000653019040196,9.568869104328632e-05,0.0021408988223632,0.0005180532159449,0.0020414329750108,0.004873844330194,1.493653544585208e-05,0.0033737017684059,0.0198632570409746,0.0064855819314695,0.0168771581818979,0.0094994763722489,0.0004963989461018,0.0034834567218528,0.0003933451013942,0.0068169623393493,0.0006205623022391,0.0078234812991919,0.0006509032789398,0.000129000807602,0.0003761615935409,0.0040009168190897,0.0068982053065201,0.0064751939698777,0.0057160375925243,0.0524800125255026,0.0001425083005699,0.0011275083148042,0.0055193871545471,0.0404632913290247,0.0084071591577881,0.0110042709475217,4.736984520160042e-05,0.0001248907457126,0.0012059043352045,0.0036659788391912,0.0005657497018045,0.024623500976137,0.024623500976137,0.0,0.0,0.04267168495314095,0.0
L.RACG,6.149301084414094e-05,0.0705178705314066,0.0004100644484916,7.249265637724574e-05,1.7993533534055483e-05,0.000162834205722,0.000269830232393,0.0004004133621167,0.0075014713004817,0.0002171752672958,0.0916205737778534,0.0001938524411686,0.2601500501204891,0.0004034865944511,5.3282902069208904e-05,0.0009057396086457,0.0007209616588435,0.0066948173388082,0.004879868941928,0.000130576646159,0.0002309292280359,0.017134464505577,0.0005299454544135,0.0060450418688325,0.0,0.0446476291851409,0.1664596603145421,0.0006729485002556,0.0006237988367067,0.0003443240542546,0.0111806265540574,0.000174052122557,2.5707248121225022e-05,0.0212112799664588,0.0001933465499242,0.0099230628323484,0.0607663145841055,0.0231265867480693,0.0062446435070585,0.0018325786164248,0.0007966132093769,0.0509916794587383,0.0042796246982884,0.0104497283151391,0.0033179356991098,0.0014395023510622,0.0008994993845993,0.0002062503295477,0.0063156837627759,2.6679615638560072e-05,0.0072555817691993,0.0002950436654004,4.441877518299168e-05,1.3244455793152945e-05,5.211740436398128e-05,0.0001936821046058,0.0001574396268116,0.0003470939728542,9.04679271813956e-05,0.0102283464467421,9.941837887743294e-05,0.0226400533555181,0.0001766813640947,4.100858628065764e-05,0.0002155235117669,0.0004147315825868,0.0027679507843354,0.0022471059567429,5.80534582975744e-05,9.306830061779598e-05,0.0003230977721652,0.0004365264565005,0.000350266108744,0.0251846512162925,0.0145369914027906,0.0163923243953295,0.0003100690444922,0.0002194152358942,0.0001243003214115,0.0021510800429697,1.3196083984526672e-05,2.4969694917673506e-05,0.0018476952097977,9.509284036320284e-05,0.0329171593791868,0.0329171593791868,0.0,0.0,0.0311643003081635,0.0
L.RMFG,0.0021721760394594,0.0254741452349119,0.2739897121679946,9.93069363323796e-05,8.523777368185294e-05,0.001059550682395,0.0069588667592681,0.0060804116033864,0.0040899513012593,0.0011521788152603,0.2257247470954931,0.0004431221061098,0.0797185808798444,0.0078654363237361,9.276331480718194e-05,0.0016415798052942,0.1325786967190187,0.16034905451891,0.2001681755135314,0.0001507201988826,0.0036966796376001,0.0056522262860144,0.0409321581256204,0.0052354535380305,0.0446476291851409,0.0,0.6912513963887157,0.0042387124218287,0.0060836698360346,0.0061550166831586,0.0563689983598263,0.000461888186331,0.0004841353540591,0.0458368273955649,0.0004183784181775,0.0485568464389039,0.1036093441956224,0.0769831434684517,0.0239580296537365,0.000767086554752,0.0003736391286504,0.0032931760877559,0.0107694181295814,0.0173168489877625,0.0118357749807073,0.0031282125849201,0.0002129865297355,6.562000919585467e-05,0.0008764484402039,0.0001287501512267,0.0118481085025885,0.0097556355638154,2.3639210029201057e-05,0.0,6.431998825474939e-05,0.0004714306273254,0.0003563825135008,0.0006141993853404,8.036000927929627e-05,0.0101060666326482,7.930273486665941e-05,0.0133012394232857,0.0007118087510124,1.2311979285632337e-05,0.0006976468755524,0.0085094240743761,0.0079821537256802,0.0159532563876569,2.6229788232927828e-05,0.0004625937729257,0.0013366031951805,0.0026355865768902,0.0010596791635323,0.0119951374490624,0.0807369293700478,0.0936807467089926,0.0004720540317915,0.000432052309804,0.0006868850790485,0.0038243704804189,5.4445239977468586e-05,3.837597752424384e-05,0.0050211951901739,0.0003720799333542,0.0168227320571468,0.0168227320571468,0.0,0.0,0.0461675717818016,0.0
